recall,precision,method
0.9112,0.3800150137626157,FedTROS-PR
0.9110666666666667,0.38016023144542116,FedTROS-PR
0.911,0.38021702838063437,FedTROS-PR
0.911,0.3802276078911489,FedTROS-PR
0.911,0.3802699318213441,FedTROS-PR
0.911,0.38032284998608407,FedTROS-PR
0.9109333333333334,0.3803797115973498,FedTROS-PR
0.9109333333333334,0.3803903009381699,FedTROS-PR
0.9108666666666667,0.38041541374317855,FedTROS-PR
0.9108666666666667,0.3804789752158173,FedTROS-PR
0.9108,0.38055710306406687,FedTROS-PR
0.9108,0.3807904565471877,FedTROS-PR
0.9107333333333333,0.38096433252461026,FedTROS-PR
0.9107333333333333,0.38097495677394166,FedTROS-PR
0.9107333333333333,0.3809962070504239,FedTROS-PR
0.9107333333333333,0.3810812318678866,FedTROS-PR
0.9107333333333333,0.38112375850909497,FedTROS-PR
0.9104666666666666,0.38116103823611497,FedTROS-PR
0.9104666666666666,0.38117167657484163,FedTROS-PR
0.9104,0.3811969629298794,FedTROS-PR
0.9102666666666667,0.3813753421596559,FedTROS-PR
0.9102666666666667,0.3813859948046144,FedTROS-PR
0.9102666666666667,0.3814179563104084,FedTROS-PR
0.9101333333333333,0.38147930812865005,FedTROS-PR
0.9100666666666667,0.38149400553335383,FedTROS-PR
0.9098,0.3818624433376238,FedTROS-PR
0.9098,0.38187312869015305,FedTROS-PR
0.9098,0.38192656442404566,FedTROS-PR
0.9097333333333333,0.3819413345275414,FedTROS-PR
0.9096666666666666,0.38199888017917133,FedTROS-PR
0.9096666666666666,0.38200957473613484,FedTROS-PR
0.9096,0.38205645161290325,FedTROS-PR
0.9096,0.3822062860664463,FedTROS-PR
0.9095333333333333,0.3822425193320632,FedTROS-PR
0.9095333333333333,0.3822532291053767,FedTROS-PR
0.9095333333333333,0.3823389289017179,FedTROS-PR
0.9094666666666666,0.38247168330155884,FedTROS-PR
0.9094666666666666,0.38248240670647937,FedTROS-PR
0.9094666666666666,0.38251458052938536,FedTROS-PR
0.9094666666666666,0.3825682155977453,FedTROS-PR
0.9094,0.3825830879259571,FedTROS-PR
0.9089333333333334,0.383031324624245,FedTROS-PR
0.9088,0.3832227594737434,FedTROS-PR
0.9083333333333333,0.38357591284029163,FedTROS-PR
0.9082,0.38364921569179644,FedTROS-PR
0.9082,0.38377891089387833,FedTROS-PR
0.9081333333333333,0.3837723623045499,FedTROS-PR
0.9081333333333333,0.38379398754684024,FedTROS-PR
0.9081333333333333,0.38384806131650134,FedTROS-PR
0.9081333333333333,0.383902150325508,FedTROS-PR
0.9081333333333333,0.38409699703933453,FedTROS-PR
0.908,0.38437658745837333,FedTROS-PR
0.908,0.38438743544153753,FedTROS-PR
0.908,0.384419983065199,FedTROS-PR
0.9079333333333334,0.3844785726384733,FedTROS-PR
0.9077333333333333,0.3845675874145625,FedTROS-PR
0.9076666666666666,0.3847566834341265,FedTROS-PR
0.9076666666666666,0.38482193329564723,FedTROS-PR
0.9076666666666666,0.38487632508833924,FedTROS-PR
0.9076666666666666,0.3850178157344042,FedTROS-PR
0.9075333333333333,0.38502658671795453,FedTROS-PR
0.9073333333333333,0.3851160158460668,FedTROS-PR
0.9072666666666667,0.3851422102731003,FedTROS-PR
0.9072666666666667,0.38517491226084005,FedTROS-PR
0.9071333333333333,0.38521643122045124,FedTROS-PR
0.9071333333333333,0.3852273370703811,FedTROS-PR
0.9070666666666667,0.3852535606082057,FedTROS-PR
0.9070666666666667,0.3853845064438465,FedTROS-PR
0.907,0.38561832147614866,FedTROS-PR
0.9069333333333334,0.38568836470855067,FedTROS-PR
0.9069333333333334,0.3856992997079754,FedTROS-PR
0.9068666666666667,0.38571469078742165,FedTROS-PR
0.9068,0.38581761452276275,FedTROS-PR
0.9068,0.385861394003007,FedTROS-PR
0.9068,0.3858723404255319,FedTROS-PR
0.9064666666666666,0.3860261760781308,FedTROS-PR
0.9064666666666666,0.3860809813163723,FedTROS-PR
0.9063333333333333,0.38625451032758473,FedTROS-PR
0.9060666666666667,0.3864373045208985,FedTROS-PR
0.9060666666666667,0.38651423371157184,FedTROS-PR
0.9059333333333334,0.3866002844950213,FedTROS-PR
0.9057333333333333,0.3868671336636483,FedTROS-PR
0.9055333333333333,0.38691391784880075,FedTROS-PR
0.9054666666666666,0.38721633025430496,FedTROS-PR
0.9053333333333333,0.38723659072114974,FedTROS-PR
0.9050666666666667,0.387277135929254,FedTROS-PR
0.905,0.3872817528243752,FedTROS-PR
0.905,0.3873480568395823,FedTROS-PR
0.9048666666666667,0.38741258741258744,FedTROS-PR
0.9048666666666667,0.3875121338434306,FedTROS-PR
0.9048,0.38780466897162613,FedTROS-PR
0.9047333333333333,0.38779825689384195,FedTROS-PR
0.9047333333333333,0.3879645511720983,FedTROS-PR
0.9046666666666666,0.3880468973405776,FedTROS-PR
0.9046666666666666,0.38813569017790744,FedTROS-PR
0.9046666666666666,0.38816899796904947,FedTROS-PR
0.9046666666666666,0.3881912063392168,FedTROS-PR
0.9046666666666666,0.388213417250751,FedTROS-PR
0.9044666666666666,0.38834979247173324,FedTROS-PR
0.9044666666666666,0.38839426297558044,FedTROS-PR
0.9044,0.388376753507014,FedTROS-PR
0.9042666666666667,0.3884529469041755,FedTROS-PR
0.9042666666666667,0.388530835553264,FedTROS-PR
0.9042,0.3888586255339889,FedTROS-PR
0.904,0.38904030985511406,FedTROS-PR
0.9038666666666667,0.38907223003414926,FedTROS-PR
0.9038666666666667,0.38909456163007605,FedTROS-PR
0.9038,0.38911053069659307,FedTROS-PR
0.9036666666666666,0.3891871716098653,FedTROS-PR
0.9033333333333333,0.38936781609195403,FedTROS-PR
0.9031333333333333,0.389404696886947,FedTROS-PR
0.9031333333333333,0.3894606715731371,FedTROS-PR
0.9030666666666667,0.3895775214977999,FedTROS-PR
0.9026666666666666,0.3897973284200829,FedTROS-PR
0.9024666666666666,0.389969175813096,FedTROS-PR
0.9024666666666666,0.390081549145607,FedTROS-PR
0.9023333333333333,0.3902038227578055,FedTROS-PR
0.9023333333333333,0.39022632261784634,FedTROS-PR
0.9023333333333333,0.3902938377692552,FedTROS-PR
0.9023333333333333,0.3903050925658919,FedTROS-PR
0.9023333333333333,0.39033886085075703,FedTROS-PR
0.9022666666666667,0.39033253540218615,FedTROS-PR
0.9022,0.3904275575558248,FedTROS-PR
0.902,0.3905438171111881,FedTROS-PR
0.9019333333333334,0.3906728270285879,FedTROS-PR
0.9016666666666666,0.39134837962962965,FedTROS-PR
0.9014666666666666,0.39153347231873986,FedTROS-PR
0.9012666666666667,0.391616697082935,FedTROS-PR
0.9012,0.3916671495624964,FedTROS-PR
0.9010666666666667,0.39166594221797213,FedTROS-PR
0.9008,0.3918225315354502,FedTROS-PR
0.9008,0.3918338939798167,FedTROS-PR
0.9007333333333334,0.391918547311017,FedTROS-PR
0.9007333333333334,0.3919981431514202,FedTROS-PR
0.9006,0.3920538642365847,FedTROS-PR
0.9004666666666666,0.3921665408512862,FedTROS-PR
0.9002666666666667,0.39221609061864654,FedTROS-PR
0.9002,0.3923351831943516,FedTROS-PR
0.9001333333333333,0.39239733790578046,FedTROS-PR
0.9001333333333333,0.39243155263616813,FedTROS-PR
0.9000666666666667,0.3926764004420918,FedTROS-PR
0.8999333333333334,0.39270960609763195,FedTROS-PR
0.8997333333333334,0.3928280358598207,FedTROS-PR
0.8996,0.3930214947282577,FedTROS-PR
0.8996,0.393067288086222,FedTROS-PR
0.8993333333333333,0.3931798309530749,FedTROS-PR
0.8993333333333333,0.3932256748090713,FedTROS-PR
0.8992666666666667,0.3932423765378112,FedTROS-PR
0.8992666666666667,0.39335705120727865,FedTROS-PR
0.8992,0.393385248053198,FedTROS-PR
0.8992,0.3934311466324417,FedTROS-PR
0.8992,0.39358039101254744,FedTROS-PR
0.8991333333333333,0.39359715169555826,FedTROS-PR
0.8991333333333333,0.39382701629387373,FedTROS-PR
0.8990666666666667,0.39386682242990656,FedTROS-PR
0.8989333333333334,0.3940270594079659,FedTROS-PR
0.8989333333333334,0.3940500891317689,FedTROS-PR
0.8987333333333334,0.39431964431964434,FedTROS-PR
0.8986666666666666,0.39441729818298854,FedTROS-PR
0.8986666666666666,0.3944403803950256,FedTROS-PR
0.8986666666666666,0.3945211894169984,FedTROS-PR
0.8986,0.3947114117543706,FedTROS-PR
0.8985333333333333,0.39475148639545443,FedTROS-PR
0.8984666666666666,0.3948147063131683,FedTROS-PR
0.8984666666666666,0.39516199970678784,FedTROS-PR
0.8982666666666667,0.39528265907824095,FedTROS-PR
0.8982666666666667,0.3953290496728574,FedTROS-PR
0.8980666666666667,0.3955311527394445,FedTROS-PR
0.898,0.3955714789146012,FedTROS-PR
0.8979333333333334,0.39562343956528123,FedTROS-PR
0.8979333333333334,0.39568155111633374,FedTROS-PR
0.8978666666666667,0.395780069940345,FedTROS-PR
0.8978666666666667,0.39579170095215704,FedTROS-PR
0.8978666666666667,0.39580333264760337,FedTROS-PR
0.8978,0.39586701549134307,FedTROS-PR
0.8976666666666666,0.3960410600311774,FedTROS-PR
0.8976,0.3960931983996234,FedTROS-PR
0.8976,0.39613981405201837,FedTROS-PR
0.8976,0.3963030552775652,FedTROS-PR
0.8976,0.3963147205133488,FedTROS-PR
0.8976,0.39647810595129424,FedTROS-PR
0.8976,0.3964897814947877,FedTROS-PR
0.8976,0.3965014577259475,FedTROS-PR
0.8975333333333333,0.3965537555228277,FedTROS-PR
0.8975333333333333,0.3965771179450925,FedTROS-PR
0.8975333333333333,0.39665890810524146,FedTROS-PR
0.8975333333333333,0.3967875036840554,FedTROS-PR
0.8975333333333333,0.39679919832591587,FedTROS-PR
0.8975333333333333,0.39692788489887376,FedTROS-PR
0.8975333333333333,0.39693958781731875,FedTROS-PR
0.8972666666666667,0.39706750059004015,FedTROS-PR
0.8972666666666667,0.39707921522348427,FedTROS-PR
0.8971333333333333,0.39714909691889977,FedTROS-PR
0.8971333333333333,0.3972194344412303,FedTROS-PR
0.8971333333333333,0.3972428858188688,FedTROS-PR
0.897,0.39741847826086957,FedTROS-PR
0.8968666666666667,0.39772357723577234,FedTROS-PR
0.8968,0.39784691825387436,FedTROS-PR
0.8966666666666666,0.39794076747832774,FedTROS-PR
0.8963333333333333,0.39800479559515706,FedTROS-PR
0.8962666666666667,0.3980694637728363,FedTROS-PR
0.8960666666666667,0.3981928603169901,FedTROS-PR
0.8959333333333334,0.3982515928285672,FedTROS-PR
0.8959333333333334,0.39826339497392127,FedTROS-PR
0.8958,0.39832216754609595,FedTROS-PR
0.8957333333333334,0.39833975689297363,FedTROS-PR
0.8956666666666667,0.39839278830471786,FedTROS-PR
0.8956666666666667,0.39844004863726684,FedTROS-PR
0.8956,0.3984340243793932,FedTROS-PR
0.8955333333333333,0.39842799940679224,FedTROS-PR
0.8955333333333333,0.3984516358674695,FedTROS-PR
0.8954666666666666,0.3984928946509627,FedTROS-PR
0.8954666666666666,0.3986348122866894,FedTROS-PR
0.8954666666666666,0.398812351543943,FedTROS-PR
0.8954,0.3988418708240535,FedTROS-PR
0.8954,0.39885371503236916,FedTROS-PR
0.8952,0.3991083370485956,FedTROS-PR
0.8951333333333333,0.39914979636731174,FedTROS-PR
0.8951333333333333,0.39917352914944854,FedTROS-PR
0.8951333333333333,0.3991972647539765,FedTROS-PR
0.8950666666666667,0.3992624973979243,FedTROS-PR
0.8950666666666667,0.399333749739746,FedTROS-PR
0.8949333333333334,0.3992980160028555,FedTROS-PR
0.8948,0.39934543290687297,FedTROS-PR
0.8948,0.3994167361028449,FedTROS-PR
0.8948,0.39944050949348253,FedTROS-PR
0.8948,0.3994642857142857,FedTROS-PR
0.8948,0.3995951055405043,FedTROS-PR
0.8946666666666667,0.399833154570373,FedTROS-PR
0.8946,0.39985101311084625,FedTROS-PR
0.8944666666666666,0.4000775286259542,FedTROS-PR
0.8944666666666666,0.4001013896344009,FedTROS-PR
0.8944666666666666,0.4003282112486946,FedTROS-PR
0.8944666666666666,0.4003401563525691,FedTROS-PR
0.8944666666666666,0.40035210216930744,FedTROS-PR
0.8943333333333333,0.40049558156197756,FedTROS-PR
0.8942666666666667,0.4005853192378905,FedTROS-PR
0.8942,0.4006631418585895,FedTROS-PR
0.8942,0.4007349645962176,FedTROS-PR
0.8940666666666667,0.4008548541367767,FedTROS-PR
0.8940666666666667,0.40090278608154967,FedTROS-PR
0.8940666666666667,0.4009267563527653,FedTROS-PR
0.8940666666666667,0.40104665071770335,FedTROS-PR
0.8940666666666667,0.40114261785116057,FedTROS-PR
0.8940666666666667,0.401238630923887,FedTROS-PR
0.8940666666666667,0.40131067089592437,FedTROS-PR
0.894,0.4015090272163837,FedTROS-PR
0.8938666666666667,0.40159343457034175,FedTROS-PR
0.8937333333333334,0.40161773517076094,FedTROS-PR
0.8937333333333334,0.40165383347814365,FedTROS-PR
0.8936666666666667,0.4017081210668265,FedTROS-PR
0.8935333333333333,0.40179267342166797,FedTROS-PR
0.8935333333333333,0.4018047186497587,FedTROS-PR
0.8935333333333333,0.40185290678499686,FedTROS-PR
0.8934,0.4019616665166922,FedTROS-PR
0.8933333333333333,0.4019678425725942,FedTROS-PR
0.8933333333333333,0.4020522667946833,FedTROS-PR
0.8932666666666667,0.4021791331492376,FedTROS-PR
0.8932666666666667,0.4022032779011827,FedTROS-PR
0.8932666666666667,0.40221535136433223,FedTROS-PR
0.8932666666666667,0.4022878073678206,FedTROS-PR
0.8932,0.40231817908834305,FedTROS-PR
0.8932,0.402330260352542,FedTROS-PR
0.8932,0.40234234234234234,FedTROS-PR
0.8932,0.4024027631776543,FedTROS-PR
0.8930666666666667,0.4023789498978734,FedTROS-PR
0.893,0.4024818965776269,FedTROS-PR
0.8928666666666667,0.4025427549517598,FedTROS-PR
0.8928666666666667,0.40255485422302373,FedTROS-PR
0.8928,0.4025610965821986,FedTROS-PR
0.8927333333333334,0.40274895485578516,FedTROS-PR
0.8926,0.40283419081144506,FedTROS-PR
0.8926,0.40287055425166995,FedTROS-PR
0.8923333333333333,0.4030048474994731,FedTROS-PR
0.8922666666666667,0.40318110615736835,FedTROS-PR
0.8922666666666667,0.4032782933590454,FedTROS-PR
0.8921333333333333,0.40329094087155687,FedTROS-PR
0.8920666666666667,0.4033094219060823,FedTROS-PR
0.892,0.4033522247678765,FedTROS-PR
0.892,0.40343735866123925,FedTROS-PR
0.892,0.40349819059107356,FedTROS-PR
0.8917333333333334,0.4036819073487249,FedTROS-PR
0.8917333333333334,0.4036940906621597,FedTROS-PR
0.8917333333333334,0.40373064501524253,FedTROS-PR
0.8916666666666667,0.40400531625687186,FedTROS-PR
0.8914666666666666,0.40403674160019337,FedTROS-PR
0.8914,0.4041286344677507,FedTROS-PR
0.8910666666666667,0.40418518854516317,FedTROS-PR
0.8908,0.40443112685008625,FedTROS-PR
0.8908,0.40445561037624483,FedTROS-PR
0.8905333333333333,0.4047142943707205,FedTROS-PR
0.8905333333333333,0.4049105789633222,FedTROS-PR
0.8905333333333333,0.40502107273884963,FedTROS-PR
0.8905333333333333,0.4050702004427328,FedTROS-PR
0.8905333333333333,0.4052176550887305,FedTROS-PR
0.8904666666666666,0.4052856752738417,FedTROS-PR
0.8903333333333333,0.40531107738998484,FedTROS-PR
0.8902666666666667,0.40541607213333736,FedTROS-PR
0.8902666666666667,0.4055391903793009,FedTROS-PR
0.8898,0.40584425456867457,FedTROS-PR
0.8898,0.40588127964967763,FedTROS-PR
0.8897333333333334,0.4059743262152461,FedTROS-PR
0.8896,0.406012292338587,FedTROS-PR
0.8896,0.40606171261639584,FedTROS-PR
0.8893333333333333,0.4061624649859944,FedTROS-PR
0.8893333333333333,0.40622430646487406,FedTROS-PR
0.8893333333333333,0.4063356685957965,FedTROS-PR
0.8892666666666666,0.40634234014683035,FedTROS-PR
0.8892,0.4066463414634146,FedTROS-PR
0.889,0.4066664633588485,FedTROS-PR
0.8889333333333334,0.4066483684050015,FedTROS-PR
0.8889333333333334,0.4066855766004819,FedTROS-PR
0.8887333333333334,0.406742944317315,FedTROS-PR
0.8886,0.4067439731461703,FedTROS-PR
0.8886,0.406768798828125,FedTROS-PR
0.8885333333333333,0.40682518848630994,FedTROS-PR
0.888,0.4072149189850199,FedTROS-PR
0.888,0.40725227015623566,FedTROS-PR
0.8878,0.4072726160621445,FedTROS-PR
0.8877333333333334,0.40736661771904065,FedTROS-PR
0.8876666666666667,0.40747314624965575,FedTROS-PR
0.8876666666666667,0.4075604530149985,FedTROS-PR
0.8875333333333333,0.4077238760259708,FedTROS-PR
0.8872666666666666,0.4078261935404793,FedTROS-PR
0.8871333333333333,0.40791490405247993,FedTROS-PR
0.8870666666666667,0.4079843012203348,FedTROS-PR
0.887,0.4080912799435635,FedTROS-PR
0.8869333333333334,0.4081482390477359,FedTROS-PR
0.8868666666666667,0.4082803916152595,FedTROS-PR
0.8867333333333334,0.4083317983667956,FedTROS-PR
0.8867333333333334,0.40841956581815947,FedTROS-PR
0.8867333333333334,0.4084697355894727,FedTROS-PR
0.8866,0.4085839810746874,FedTROS-PR
0.8864666666666666,0.4086104111609612,FedTROS-PR
0.8864666666666666,0.4087108870719862,FedTROS-PR
0.8864666666666666,0.4087485782791799,FedTROS-PR
0.8863333333333333,0.40872479094933595,FedTROS-PR
0.8862666666666666,0.4087694483734088,FedTROS-PR
0.8862,0.4088015499584833,FedTROS-PR
0.8861333333333333,0.40882108694983543,FedTROS-PR
0.8861333333333333,0.40883366141732286,FedTROS-PR
0.8860666666666667,0.4091552764437877,FedTROS-PR
0.886,0.40922527404852815,FedTROS-PR
0.8859333333333334,0.4094718678745301,FedTROS-PR
0.8852666666666666,0.40959284392350404,FedTROS-PR
0.8852666666666666,0.40975715123275835,FedTROS-PR
0.8852666666666666,0.40992159041797865,FedTROS-PR
0.8852666666666666,0.41009882643607165,FedTROS-PR
0.8851333333333333,0.41030316140795453,FedTROS-PR
0.8850666666666667,0.41033566174197933,FedTROS-PR
0.8847333333333334,0.4108159980188212,FedTROS-PR
0.8845333333333333,0.4108757587018457,FedTROS-PR
0.8840666666666667,0.41114280399330316,FedTROS-PR
0.884,0.41136687969225044,FedTROS-PR
0.8839333333333333,0.41145073700543056,FedTROS-PR
0.8839333333333333,0.41160401080309195,FedTROS-PR
0.8839333333333333,0.4116806905331139,FedTROS-PR
0.8839333333333333,0.4117446121358922,FedTROS-PR
0.8838,0.4117720142879329,FedTROS-PR
0.8837333333333334,0.4118944784513563,FedTROS-PR
0.8836666666666667,0.41206826872260394,FedTROS-PR
0.8835333333333333,0.412082957619477,FedTROS-PR
0.8835333333333333,0.4121214005846135,FedTROS-PR
0.8835333333333333,0.4121470332130862,FedTROS-PR
0.8835333333333333,0.41231372305011976,FedTROS-PR
0.8833333333333333,0.41248988232364114,FedTROS-PR
0.8833333333333333,0.41251556662515565,FedTROS-PR
0.8833333333333333,0.4125540990752561,FedTROS-PR
0.8831333333333333,0.41264056318724107,FedTROS-PR
0.8828666666666667,0.41272166297877644,FedTROS-PR
0.8828666666666667,0.41292756696080574,FedTROS-PR
0.8828,0.4129350130971685,FedTROS-PR
0.8826666666666667,0.4130014348992451,FedTROS-PR
0.8826666666666667,0.4131689811202996,FedTROS-PR
0.8826666666666667,0.41337537856317713,FedTROS-PR
0.8826,0.4134732502576595,FedTROS-PR
0.8824,0.41343120412306733,FedTROS-PR
0.8822,0.4135570973185824,FedTROS-PR
0.8822,0.41358294786848354,FedTROS-PR
0.8821333333333333,0.4139916150428634,FedTROS-PR
0.882,0.41411042944785276,FedTROS-PR
0.8819333333333333,0.41411801533886367,FedTROS-PR
0.8819333333333333,0.41413097921362385,FedTROS-PR
0.8818,0.4143407574476083,FedTROS-PR
0.8818,0.41479553437029604,FedTROS-PR
0.8816666666666667,0.4153841321691061,FedTROS-PR
0.8815333333333333,0.41547791114183374,FedTROS-PR
0.8815333333333333,0.415490966221524,FedTROS-PR
0.8814666666666666,0.41552482715273414,FedTROS-PR
0.8813333333333333,0.4155533901235344,FedTROS-PR
0.8810666666666667,0.41555828066534606,FedTROS-PR
0.8810666666666667,0.4156105537909997,FedTROS-PR
0.8810666666666667,0.4156628400691933,FedTROS-PR
0.8810666666666667,0.41568898814204386,FedTROS-PR
0.8810666666666667,0.41575437271926513,FedTROS-PR
0.8809333333333333,0.4157437704505412,FedTROS-PR
0.8809333333333333,0.4157699326662891,FedTROS-PR
0.8808,0.41590329587307584,FedTROS-PR
0.8807333333333334,0.4159765735696968,FedTROS-PR
0.8806666666666667,0.41610230887957916,FedTROS-PR
0.8806,0.4161101310483871,FedTROS-PR
0.8805333333333333,0.4161048453153551,FedTROS-PR
0.8805333333333333,0.4161179546958193,FedTROS-PR
0.8800666666666667,0.4163565255787548,FedTROS-PR
0.88,0.41636438191969216,FedTROS-PR
0.8799333333333333,0.41637223974763404,FedTROS-PR
0.8796666666666667,0.4164168270899738,FedTROS-PR
0.8796666666666667,0.41660089034824616,FedTROS-PR
0.8796,0.41675352980195207,FedTROS-PR
0.8793333333333333,0.41699598495147167,FedTROS-PR
0.8793333333333333,0.41702235290398054,FedTROS-PR
0.8793333333333333,0.4170619110858155,FedTROS-PR
0.8792666666666666,0.4171226161485183,FedTROS-PR
0.8792666666666666,0.4172545793919453,FedTROS-PR
0.8792,0.4174606691779304,FedTROS-PR
0.8790666666666667,0.4176617782141839,FedTROS-PR
0.8790666666666667,0.41774116901631553,FedTROS-PR
0.8790666666666667,0.41778087573664535,FedTROS-PR
0.8790666666666667,0.4177941129875479,FedTROS-PR
0.8789333333333333,0.4178631422141929,FedTROS-PR
0.8787333333333334,0.4178872614292055,FedTROS-PR
0.8782666666666666,0.4186076070032729,FedTROS-PR
0.8782666666666666,0.4187406630431328,FedTROS-PR
0.8779333333333333,0.41888796997264455,FedTROS-PR
0.8779333333333333,0.4189945911549475,FedTROS-PR
0.8778666666666667,0.41898943617156675,FedTROS-PR
0.8775333333333334,0.41911038940363615,FedTROS-PR
0.8775333333333334,0.419150426697236,FedTROS-PR
0.8775333333333334,0.4192171725214179,FedTROS-PR
0.8775333333333334,0.4192305242372126,FedTROS-PR
0.8774666666666666,0.41933222887727795,FedTROS-PR
0.8774666666666666,0.4194658678054688,FedTROS-PR
0.8772666666666666,0.4195173271272356,FedTROS-PR
0.8772666666666666,0.41957083187195104,FedTROS-PR
0.8772,0.4196593736046437,FedTROS-PR
0.877,0.419670771390289,FedTROS-PR
0.8768666666666667,0.4198882681564246,FedTROS-PR
0.8768,0.42001724523360906,FedTROS-PR
0.8766,0.4201763916405701,FedTROS-PR
0.8764666666666666,0.4202736397928521,FedTROS-PR
0.8764,0.4202954153078841,FedTROS-PR
0.8762,0.4203607752830551,FedTROS-PR
0.876,0.4204261854482626,FedTROS-PR
0.8754666666666666,0.42042580438610533,FedTROS-PR
0.8754,0.42060924437041547,FedTROS-PR
0.8753333333333333,0.42060415799083833,FedTROS-PR
0.8752666666666666,0.420679932070877,FedTROS-PR
0.8750666666666667,0.42075907167585586,FedTROS-PR
0.8748666666666667,0.4207573182852929,FedTROS-PR
0.8747333333333334,0.4208281214920299,FedTROS-PR
0.8747333333333334,0.42086861688478316,FedTROS-PR
0.8746,0.4208989701305785,FedTROS-PR
0.8745333333333334,0.4208803901437372,FedTROS-PR
0.8745333333333334,0.4208938941829499,FedTROS-PR
0.8745333333333334,0.4209479190065141,FedTROS-PR
0.8744666666666666,0.42094284522319564,FedTROS-PR
0.8744666666666666,0.4209698642446805,FedTROS-PR
0.8744,0.42116755507032305,FedTROS-PR
0.8744,0.4211946050096339,FedTROS-PR
0.8744,0.42128930716602964,FedTROS-PR
0.8743333333333333,0.42139253927963244,FedTROS-PR
0.8743333333333333,0.42140607930081614,FedTROS-PR
0.874,0.42139436212272186,FedTROS-PR
0.8739333333333333,0.4214841489293293,FedTROS-PR
0.8738666666666667,0.4214655477315842,FedTROS-PR
0.8736666666666667,0.4215046154835805,FedTROS-PR
0.8736,0.4216487547461227,FedTROS-PR
0.8735333333333334,0.421643712189471,FedTROS-PR
0.8733333333333333,0.4216964429422179,FedTROS-PR
0.8733333333333333,0.4217643271088216,FedTROS-PR
0.8733333333333333,0.42187298724719824,FedTROS-PR
0.8732666666666666,0.42213986464711567,FedTROS-PR
0.873,0.4222286709228091,FedTROS-PR
0.8728666666666667,0.42249112616973217,FedTROS-PR
0.8728,0.42252702920768115,FedTROS-PR
0.8726,0.42260751646648587,FedTROS-PR
0.8725333333333334,0.4226980589736137,FedTROS-PR
0.8724666666666666,0.4227340267459138,FedTROS-PR
0.8724,0.4227563481294825,FedTROS-PR
0.8722666666666666,0.42278734610786184,FedTROS-PR
0.8721333333333333,0.42277736483211065,FedTROS-PR
0.8721333333333333,0.42280469280243044,FedTROS-PR
0.8720666666666667,0.4230321453980984,FedTROS-PR
0.8718666666666667,0.42375737152485254,FedTROS-PR
0.8717333333333334,0.42389859629785714,FedTROS-PR
0.8717333333333334,0.4239673172945983,FedTROS-PR
0.8716,0.42405371217281307,FedTROS-PR
0.8716,0.4240949785908914,FedTROS-PR
0.8713333333333333,0.4242266870070434,FedTROS-PR
0.8712666666666666,0.4242079979226175,FedTROS-PR
0.8712666666666666,0.4242906304785404,FedTROS-PR
0.8712,0.4245200272877887,FedTROS-PR
0.8709333333333333,0.4246521908724483,FedTROS-PR
0.8709333333333333,0.42466599486395995,FedTROS-PR
0.8709333333333333,0.4246936055394818,FedTROS-PR
0.8708666666666667,0.4247991935221619,FedTROS-PR
0.8707333333333334,0.4248308613062711,FedTROS-PR
0.8707333333333334,0.4249967460627359,FedTROS-PR
0.8707333333333334,0.4251489209335634,FedTROS-PR
0.8706666666666667,0.4255041866223569,FedTROS-PR
0.8706,0.42551319648093844,FedTROS-PR
0.8704,0.4257761544482129,FedTROS-PR
0.8704,0.42594284222889206,FedTROS-PR
0.8703333333333333,0.4261465643871389,FedTROS-PR
0.8702666666666666,0.42615565421781143,FedTROS-PR
0.87,0.42648452563809275,FedTROS-PR
0.8699333333333333,0.4266470492071277,FedTROS-PR
0.8698,0.4267909715407262,FedTROS-PR
0.8696666666666667,0.4268651832460733,FedTROS-PR
0.8696666666666667,0.42693503518245784,FedTROS-PR
0.8692,0.42719528178243776,FedTROS-PR
0.8692,0.42720927946525117,FedTROS-PR
0.8692,0.4274053433863301,FedTROS-PR
0.8692,0.4278401260090569,FedTROS-PR
0.869,0.4280225914493991,FedTROS-PR
0.8685333333333334,0.4282286428031424,FedTROS-PR
0.8685333333333334,0.4282567962920351,FedTROS-PR
0.8682666666666666,0.4287313187174929,FedTROS-PR
0.8680666666666667,0.4289008201851181,FedTROS-PR
0.868,0.4290091930541369,FedTROS-PR
0.8678666666666667,0.42909881996176413,FedTROS-PR
0.8678666666666667,0.42915540317795214,FedTROS-PR
0.8678666666666667,0.4291837003824344,FedTROS-PR
0.8674,0.4295618871537522,FedTROS-PR
0.8672666666666666,0.4295951390264844,FedTROS-PR
0.8672,0.42961886518264086,FedTROS-PR
0.8670666666666667,0.4296947271045328,FedTROS-PR
0.8666666666666667,0.4300648405451899,FedTROS-PR
0.8666666666666667,0.43032108573320094,FedTROS-PR
0.8664,0.43058776754356903,FedTROS-PR
0.8662,0.43093098073032404,FedTROS-PR
0.8661333333333333,0.43096928282359187,FedTROS-PR
0.8659333333333333,0.43094124282538737,FedTROS-PR
0.8659333333333333,0.43115581225519484,FedTROS-PR
0.8658666666666667,0.4311941834600445,FedTROS-PR
0.8652666666666666,0.4314396835421999,FedTROS-PR
0.8651333333333333,0.4315309922851822,FedTROS-PR
0.8650666666666667,0.43151208805826213,FedTROS-PR
0.8649333333333333,0.4317183548515906,FedTROS-PR
0.8648,0.43196803196803196,FedTROS-PR
0.8645333333333334,0.4319211297628564,FedTROS-PR
0.8644666666666667,0.4320893035654782,FedTROS-PR
