fpr,tpr,method
0.5091794871794871,0.8927333333333334,FedTROS-PR
0.5096153846153846,0.8928,FedTROS-PR
0.5096666666666667,0.8928666666666667,FedTROS-PR
0.5096923076923077,0.8928666666666667,FedTROS-PR
0.5098974358974359,0.893,FedTROS-PR
0.5101538461538462,0.8930666666666667,FedTROS-PR
0.5101794871794871,0.8932,FedTROS-PR
0.5103076923076924,0.8932,FedTROS-PR
0.5103589743589744,0.8932,FedTROS-PR
0.5104615384615384,0.8932666666666667,FedTROS-PR
0.5106153846153846,0.8932666666666667,FedTROS-PR
0.5106410256410256,0.8932666666666667,FedTROS-PR
0.5106923076923077,0.8932666666666667,FedTROS-PR
0.511,0.8933333333333333,FedTROS-PR
0.5111794871794871,0.8933333333333333,FedTROS-PR
0.5112307692307693,0.8934,FedTROS-PR
0.5115384615384615,0.8935333333333333,FedTROS-PR
0.5116410256410256,0.8935333333333333,FedTROS-PR
0.5116666666666667,0.8935333333333333,FedTROS-PR
0.5119230769230769,0.8936666666666667,FedTROS-PR
0.5120769230769231,0.8937333333333334,FedTROS-PR
0.5121538461538462,0.8937333333333334,FedTROS-PR
0.5122820512820513,0.8938666666666667,FedTROS-PR
0.5125384615384615,0.894,FedTROS-PR
0.513,0.8940666666666667,FedTROS-PR
0.5131538461538462,0.8940666666666667,FedTROS-PR
0.5135641025641026,0.8940666666666667,FedTROS-PR
0.5138205128205128,0.8940666666666667,FedTROS-PR
0.5138717948717949,0.8940666666666667,FedTROS-PR
0.513974358974359,0.8940666666666667,FedTROS-PR
0.5143076923076924,0.8942,FedTROS-PR
0.5144615384615384,0.8942,FedTROS-PR
0.5146666666666667,0.8942666666666667,FedTROS-PR
0.5148974358974359,0.8943333333333333,FedTROS-PR
0.5152820512820513,0.8944666666666666,FedTROS-PR
0.5153333333333333,0.8944666666666666,FedTROS-PR
0.5158205128205128,0.8944666666666666,FedTROS-PR
0.5158717948717949,0.8944666666666666,FedTROS-PR
0.5164358974358975,0.8946,FedTROS-PR
0.5165128205128205,0.8946666666666667,FedTROS-PR
0.517102564102564,0.8948,FedTROS-PR
0.5173846153846153,0.8948,FedTROS-PR
0.5174871794871795,0.8948,FedTROS-PR
0.5176410256410257,0.8948,FedTROS-PR
0.5178205128205128,0.8949333333333334,FedTROS-PR
0.5178205128205128,0.8950666666666667,FedTROS-PR
0.517974358974359,0.8950666666666667,FedTROS-PR
0.5181538461538462,0.8951333333333333,FedTROS-PR
0.5182564102564102,0.8951333333333333,FedTROS-PR
0.5183846153846153,0.8952,FedTROS-PR
0.519051282051282,0.8954,FedTROS-PR
0.5190769230769231,0.8954,FedTROS-PR
0.5191794871794871,0.8954666666666666,FedTROS-PR
0.5195641025641026,0.8954666666666666,FedTROS-PR
0.5198717948717949,0.8954666666666666,FedTROS-PR
0.52,0.8955333333333333,FedTROS-PR
0.520051282051282,0.8955333333333333,FedTROS-PR
0.5201025641025641,0.8956666666666667,FedTROS-PR
0.5202051282051282,0.8956666666666667,FedTROS-PR
0.5203589743589744,0.8957333333333334,FedTROS-PR
0.5204358974358975,0.8958,FedTROS-PR
0.5206410256410257,0.8959333333333334,FedTROS-PR
0.5206666666666667,0.8959333333333334,FedTROS-PR
0.5208717948717949,0.8960666666666667,FedTROS-PR
0.5212564102564102,0.8962666666666667,FedTROS-PR
0.5214358974358975,0.8963333333333333,FedTROS-PR
0.5217692307692308,0.8966666666666666,FedTROS-PR
0.522051282051282,0.8968,FedTROS-PR
0.5223589743589744,0.8968666666666667,FedTROS-PR
0.5231025641025641,0.897,FedTROS-PR
0.5235641025641026,0.8971333333333333,FedTROS-PR
0.5236153846153846,0.8971333333333333,FedTROS-PR
0.5237692307692308,0.8971333333333333,FedTROS-PR
0.524,0.8972666666666667,FedTROS-PR
0.524025641025641,0.8972666666666667,FedTROS-PR
0.5244615384615384,0.8975333333333333,FedTROS-PR
0.5244871794871795,0.8975333333333333,FedTROS-PR
0.5247692307692308,0.8975333333333333,FedTROS-PR
0.5247948717948718,0.8975333333333333,FedTROS-PR
0.5250769230769231,0.8975333333333333,FedTROS-PR
0.5252564102564102,0.8975333333333333,FedTROS-PR
0.5253076923076923,0.8975333333333333,FedTROS-PR
0.5254615384615384,0.8976,FedTROS-PR
0.5255128205128206,0.8976,FedTROS-PR
0.5258717948717949,0.8976,FedTROS-PR
0.5258974358974359,0.8976,FedTROS-PR
0.5262564102564102,0.8976,FedTROS-PR
0.5263589743589744,0.8976,FedTROS-PR
0.5265128205128206,0.8976666666666666,FedTROS-PR
0.526974358974359,0.8978,FedTROS-PR
0.5271538461538462,0.8978666666666667,FedTROS-PR
0.5272051282051282,0.8978666666666667,FedTROS-PR
0.5274615384615384,0.8979333333333334,FedTROS-PR
0.5275897435897436,0.8979333333333334,FedTROS-PR
0.5277435897435897,0.898,FedTROS-PR
0.5278717948717949,0.8980666666666667,FedTROS-PR
0.5284358974358975,0.8982666666666667,FedTROS-PR
0.5285384615384615,0.8982666666666667,FedTROS-PR
0.5289230769230769,0.8984666666666666,FedTROS-PR
0.5296923076923077,0.8984666666666666,FedTROS-PR
0.5298717948717949,0.8985333333333333,FedTROS-PR
0.53,0.8986,FedTROS-PR
0.5304615384615384,0.8986666666666666,FedTROS-PR
0.5306410256410257,0.8986666666666666,FedTROS-PR
0.5306923076923077,0.8986666666666666,FedTROS-PR
0.5309487179487179,0.8987333333333334,FedTROS-PR
0.5316666666666666,0.8989333333333334,FedTROS-PR
0.5317179487179488,0.8989333333333334,FedTROS-PR
0.5321538461538462,0.8990666666666667,FedTROS-PR
0.5322820512820513,0.8991333333333333,FedTROS-PR
0.5327948717948718,0.8991333333333333,FedTROS-PR
0.5328717948717949,0.8992,FedTROS-PR
0.5332051282051282,0.8992,FedTROS-PR
0.5333076923076923,0.8992,FedTROS-PR
0.5334102564102564,0.8992666666666667,FedTROS-PR
0.5336666666666666,0.8992666666666667,FedTROS-PR
0.5337435897435897,0.8993333333333333,FedTROS-PR
0.5338461538461539,0.8993333333333333,FedTROS-PR
0.5342564102564102,0.8996,FedTROS-PR
0.5343589743589744,0.8996,FedTROS-PR
0.5348717948717949,0.8997333333333334,FedTROS-PR
0.5352564102564102,0.8999333333333334,FedTROS-PR
0.5354102564102564,0.9000666666666667,FedTROS-PR
0.536,0.9001333333333333,FedTROS-PR
0.5360769230769231,0.9001333333333333,FedTROS-PR
0.5362564102564102,0.9002,FedTROS-PR
0.5365641025641026,0.9002666666666667,FedTROS-PR
0.5367948717948718,0.9004666666666666,FedTROS-PR
0.5371282051282051,0.9006,FedTROS-PR
0.5373333333333333,0.9007333333333334,FedTROS-PR
0.5375128205128206,0.9007333333333334,FedTROS-PR
0.5377435897435897,0.9008,FedTROS-PR
0.5377692307692308,0.9008,FedTROS-PR
0.5382820512820513,0.9010666666666667,FedTROS-PR
0.5383589743589744,0.9012,FedTROS-PR
0.5385128205128206,0.9012666666666667,FedTROS-PR
0.5388205128205128,0.9014666666666666,FedTROS-PR
0.5393589743589744,0.9016666666666666,FedTROS-PR
0.5410512820512821,0.9019333333333334,FedTROS-PR
0.5413846153846154,0.902,FedTROS-PR
0.5417692307692308,0.9022,FedTROS-PR
0.542025641025641,0.9022666666666667,FedTROS-PR
0.5420512820512821,0.9023333333333333,FedTROS-PR
0.5421282051282051,0.9023333333333333,FedTROS-PR
0.5421538461538462,0.9023333333333333,FedTROS-PR
0.5423076923076923,0.9023333333333333,FedTROS-PR
0.5423589743589744,0.9023333333333333,FedTROS-PR
0.5427179487179488,0.9024666666666666,FedTROS-PR
0.542974358974359,0.9024666666666666,FedTROS-PR
0.5434871794871795,0.9026666666666666,FedTROS-PR
0.5442307692307692,0.9030666666666667,FedTROS-PR
0.5445384615384615,0.9031333333333333,FedTROS-PR
0.5446666666666666,0.9031333333333333,FedTROS-PR
0.5448717948717948,0.9033333333333333,FedTROS-PR
0.5454871794871795,0.9036666666666666,FedTROS-PR
0.5457435897435897,0.9038,FedTROS-PR
0.5458205128205128,0.9038666666666667,FedTROS-PR
0.5458717948717948,0.9038666666666667,FedTROS-PR
0.546025641025641,0.904,FedTROS-PR
0.5465641025641026,0.9042,FedTROS-PR
0.5473589743589744,0.9042666666666667,FedTROS-PR
0.5475384615384615,0.9042666666666667,FedTROS-PR
0.5477948717948717,0.9044,FedTROS-PR
0.5477948717948717,0.9044666666666666,FedTROS-PR
0.5478974358974359,0.9044666666666666,FedTROS-PR
0.5483333333333333,0.9046666666666666,FedTROS-PR
0.5484358974358975,0.9046666666666666,FedTROS-PR
0.5485128205128205,0.9046666666666666,FedTROS-PR
0.5487179487179488,0.9046666666666666,FedTROS-PR
0.5489487179487179,0.9047333333333333,FedTROS-PR
0.5493333333333333,0.9047333333333333,FedTROS-PR
0.5493589743589744,0.9048,FedTROS-PR
0.5500769230769231,0.9048666666666667,FedTROS-PR
0.5503076923076923,0.9048666666666667,FedTROS-PR
0.5505384615384615,0.905,FedTROS-PR
0.5506923076923077,0.905,FedTROS-PR
0.5507435897435897,0.9050666666666667,FedTROS-PR
0.551,0.9053333333333333,FedTROS-PR
0.5511282051282052,0.9054666666666666,FedTROS-PR
0.5518717948717948,0.9055333333333333,FedTROS-PR
0.5521025641025641,0.9057333333333333,FedTROS-PR
0.5528461538461539,0.9059333333333334,FedTROS-PR
0.5531282051282052,0.9060666666666667,FedTROS-PR
0.5533076923076923,0.9060666666666667,FedTROS-PR
0.5538974358974359,0.9063333333333333,FedTROS-PR
0.5543846153846154,0.9064666666666666,FedTROS-PR
0.5545128205128205,0.9064666666666666,FedTROS-PR
0.555076923076923,0.9068,FedTROS-PR
0.5551025641025641,0.9068,FedTROS-PR
0.5552051282051282,0.9068,FedTROS-PR
0.5554871794871795,0.9068666666666667,FedTROS-PR
0.5555641025641026,0.9069333333333334,FedTROS-PR
0.5555897435897436,0.9069333333333334,FedTROS-PR
0.5557948717948717,0.907,FedTROS-PR
0.5563846153846154,0.9070666666666667,FedTROS-PR
0.5566923076923077,0.9070666666666667,FedTROS-PR
0.5567948717948717,0.9071333333333333,FedTROS-PR
0.5568205128205128,0.9071333333333333,FedTROS-PR
0.557,0.9072666666666667,FedTROS-PR
0.557076923076923,0.9072666666666667,FedTROS-PR
0.5571794871794872,0.9073333333333333,FedTROS-PR
0.5575128205128205,0.9075333333333333,FedTROS-PR
0.5576153846153846,0.9076666666666666,FedTROS-PR
0.5579487179487179,0.9076666666666666,FedTROS-PR
0.558076923076923,0.9076666666666666,FedTROS-PR
0.5582307692307692,0.9076666666666666,FedTROS-PR
0.5587179487179487,0.9077333333333333,FedTROS-PR
0.5590512820512821,0.9079333333333334,FedTROS-PR
0.5592307692307692,0.908,FedTROS-PR
0.5593076923076923,0.908,FedTROS-PR
0.5593333333333333,0.908,FedTROS-PR
0.560076923076923,0.9081333333333333,FedTROS-PR
0.5605384615384615,0.9081333333333333,FedTROS-PR
0.5607948717948718,0.9081333333333333,FedTROS-PR
0.5608461538461539,0.9081333333333333,FedTROS-PR
0.5608717948717948,0.9082,FedTROS-PR
0.5611794871794872,0.9082,FedTROS-PR
0.5614358974358974,0.9083333333333333,FedTROS-PR
0.5625641025641026,0.9088,FedTROS-PR
0.5631025641025641,0.9089333333333334,FedTROS-PR
0.5644615384615385,0.9094,FedTROS-PR
0.5645384615384615,0.9094666666666666,FedTROS-PR
0.5646666666666667,0.9094666666666666,FedTROS-PR
0.5647435897435897,0.9094666666666666,FedTROS-PR
0.5647692307692308,0.9094666666666666,FedTROS-PR
0.5651282051282052,0.9095333333333333,FedTROS-PR
0.5653333333333334,0.9095333333333333,FedTROS-PR
0.5653589743589743,0.9095333333333333,FedTROS-PR
0.5654871794871795,0.9096,FedTROS-PR
0.5658461538461539,0.9096,FedTROS-PR
0.566,0.9096666666666666,FedTROS-PR
0.566025641025641,0.9096666666666666,FedTROS-PR
0.5662051282051282,0.9097333333333333,FedTROS-PR
0.5662820512820513,0.9098,FedTROS-PR
0.5664102564102564,0.9098,FedTROS-PR
0.5664358974358974,0.9098,FedTROS-PR
0.5674871794871795,0.9100666666666667,FedTROS-PR
0.5675641025641026,0.9101333333333333,FedTROS-PR
0.5677948717948718,0.9102666666666667,FedTROS-PR
0.5678717948717948,0.9102666666666667,FedTROS-PR
0.5678974358974359,0.9102666666666667,FedTROS-PR
0.5684102564102564,0.9104,FedTROS-PR
0.5685128205128205,0.9104666666666666,FedTROS-PR
0.5685384615384615,0.9104666666666666,FedTROS-PR
0.5687948717948718,0.9107333333333333,FedTROS-PR
0.5688974358974359,0.9107333333333333,FedTROS-PR
0.5691025641025641,0.9107333333333333,FedTROS-PR
0.5691538461538461,0.9107333333333333,FedTROS-PR
0.5691794871794872,0.9107333333333333,FedTROS-PR
0.5696410256410256,0.9108,FedTROS-PR
0.5702051282051283,0.9108,FedTROS-PR
0.5704358974358974,0.9108666666666667,FedTROS-PR
0.5705897435897436,0.9108666666666667,FedTROS-PR
0.5706923076923077,0.9109333333333334,FedTROS-PR
0.5707179487179487,0.9109333333333334,FedTROS-PR
0.5708974358974359,0.911,FedTROS-PR
0.571025641025641,0.911,FedTROS-PR
0.5711282051282052,0.911,FedTROS-PR
0.5711538461538461,0.911,FedTROS-PR
0.5713333333333334,0.9110666666666667,FedTROS-PR
0.5717692307692308,0.9112,FedTROS-PR
0.5717948717948718,0.9113333333333333,FedTROS-PR
0.5718717948717948,0.9114,FedTROS-PR
0.572025641025641,0.9114,FedTROS-PR
0.5722051282051283,0.9115333333333333,FedTROS-PR
0.5723589743589743,0.9116,FedTROS-PR
0.5724615384615385,0.9116666666666666,FedTROS-PR
0.5732051282051283,0.9120666666666667,FedTROS-PR
0.5733076923076923,0.9120666666666667,FedTROS-PR
0.5736923076923077,0.9124,FedTROS-PR
0.5745897435897436,0.9124,FedTROS-PR
0.5746923076923077,0.9124,FedTROS-PR
0.5749230769230769,0.9124666666666666,FedTROS-PR
0.5751794871794872,0.9125333333333333,FedTROS-PR
0.5754102564102564,0.9126,FedTROS-PR
0.5756410256410256,0.9128,FedTROS-PR
0.5757692307692308,0.9128,FedTROS-PR
0.576,0.913,FedTROS-PR
0.5761025641025641,0.9130666666666667,FedTROS-PR
0.5763589743589743,0.9132666666666667,FedTROS-PR
0.5764102564102564,0.9134,FedTROS-PR
0.5772564102564103,0.9137333333333333,FedTROS-PR
0.5772820512820512,0.9137333333333333,FedTROS-PR
0.5777435897435897,0.9138666666666667,FedTROS-PR
0.578076923076923,0.9138666666666667,FedTROS-PR
0.5786923076923077,0.9141333333333334,FedTROS-PR
0.5792564102564103,0.9143333333333333,FedTROS-PR
0.5794615384615385,0.9143333333333333,FedTROS-PR
0.5798461538461539,0.9144,FedTROS-PR
0.580076923076923,0.9144,FedTROS-PR
0.5803846153846154,0.9145333333333333,FedTROS-PR
0.5804871794871795,0.9145333333333333,FedTROS-PR
0.5805641025641025,0.9145333333333333,FedTROS-PR
0.5806153846153846,0.9146,FedTROS-PR
0.5809230769230769,0.9146,FedTROS-PR
0.5819230769230769,0.9148,FedTROS-PR
0.582,0.9148666666666667,FedTROS-PR
0.582076923076923,0.9148666666666667,FedTROS-PR
0.5824615384615385,0.9148666666666667,FedTROS-PR
0.582974358974359,0.9149333333333334,FedTROS-PR
0.583076923076923,0.9149333333333334,FedTROS-PR
0.5831794871794872,0.915,FedTROS-PR
0.5833076923076923,0.915,FedTROS-PR
0.5837692307692308,0.9150666666666667,FedTROS-PR
0.5838461538461538,0.9150666666666667,FedTROS-PR
0.584076923076923,0.9151333333333334,FedTROS-PR
0.5842820512820512,0.9151333333333334,FedTROS-PR
0.5845384615384616,0.9152,FedTROS-PR
0.5847179487179487,0.9152,FedTROS-PR
0.5847692307692308,0.9152,FedTROS-PR
0.5848205128205128,0.9152666666666667,FedTROS-PR
0.5848974358974359,0.9152666666666667,FedTROS-PR
0.5851538461538461,0.9153333333333333,FedTROS-PR
0.5852564102564103,0.9154666666666667,FedTROS-PR
0.5853076923076923,0.9155333333333333,FedTROS-PR
0.5858717948717949,0.9156,FedTROS-PR
0.5858974358974359,0.9156,FedTROS-PR
0.5866153846153846,0.9156666666666666,FedTROS-PR
0.5867948717948718,0.9157333333333333,FedTROS-PR
0.5874615384615385,0.9159333333333334,FedTROS-PR
0.5876153846153847,0.9159333333333334,FedTROS-PR
0.5877435897435898,0.916,FedTROS-PR
0.5884102564102565,0.916,FedTROS-PR
0.5884358974358974,0.916,FedTROS-PR
0.5886666666666667,0.916,FedTROS-PR
0.5889230769230769,0.916,FedTROS-PR
0.589025641025641,0.916,FedTROS-PR
0.5899230769230769,0.9163333333333333,FedTROS-PR
0.5903846153846154,0.9163333333333333,FedTROS-PR
0.5904871794871794,0.9163333333333333,FedTROS-PR
0.5905641025641025,0.9163333333333333,FedTROS-PR
0.5906666666666667,0.9163333333333333,FedTROS-PR
0.5909230769230769,0.9164,FedTROS-PR
0.5914871794871794,0.9164666666666667,FedTROS-PR
0.5917692307692307,0.9165333333333333,FedTROS-PR
0.5917692307692307,0.9166,FedTROS-PR
0.5917948717948718,0.9166,FedTROS-PR
0.592025641025641,0.9166,FedTROS-PR
0.5922820512820512,0.9166,FedTROS-PR
0.5926153846153847,0.9166666666666666,FedTROS-PR
0.593,0.9166666666666666,FedTROS-PR
0.5931538461538461,0.9167333333333333,FedTROS-PR
0.5934102564102565,0.9167333333333333,FedTROS-PR
0.5934871794871794,0.9167333333333333,FedTROS-PR
0.5937179487179487,0.9167333333333333,FedTROS-PR
0.5942051282051282,0.9169333333333334,FedTROS-PR
0.5946153846153847,0.9171333333333334,FedTROS-PR
0.5948461538461538,0.9172666666666667,FedTROS-PR
0.5954615384615385,0.9172666666666667,FedTROS-PR
0.5955384615384616,0.9173333333333333,FedTROS-PR
0.5955897435897436,0.9173333333333333,FedTROS-PR
0.5956923076923077,0.9174,FedTROS-PR
0.5958717948717949,0.9174,FedTROS-PR
0.5961794871794872,0.9175333333333333,FedTROS-PR
0.5963076923076923,0.9175333333333333,FedTROS-PR
0.5963333333333334,0.9175333333333333,FedTROS-PR
0.5965128205128205,0.9176,FedTROS-PR
0.5967692307692307,0.9178,FedTROS-PR
0.597,0.9178666666666667,FedTROS-PR
0.5972564102564103,0.9178666666666667,FedTROS-PR
0.5975384615384616,0.918,FedTROS-PR
0.5977948717948718,0.9180666666666667,FedTROS-PR
0.598,0.9181333333333334,FedTROS-PR
0.5983076923076923,0.9182666666666667,FedTROS-PR
0.5985128205128205,0.9182666666666667,FedTROS-PR
0.5991538461538461,0.9182666666666667,FedTROS-PR
0.5992564102564103,0.9182666666666667,FedTROS-PR
0.5993076923076923,0.9182666666666667,FedTROS-PR
0.5994102564102564,0.9182666666666667,FedTROS-PR
0.5994358974358974,0.9182666666666667,FedTROS-PR
0.5998461538461538,0.9184,FedTROS-PR
0.6003076923076923,0.9184,FedTROS-PR
0.6004358974358974,0.9184666666666667,FedTROS-PR
0.6005641025641025,0.9184666666666667,FedTROS-PR
0.6007948717948718,0.9186,FedTROS-PR
0.6008205128205129,0.9186666666666666,FedTROS-PR
0.600974358974359,0.9186666666666666,FedTROS-PR
0.6013589743589743,0.9189333333333334,FedTROS-PR
0.6015384615384616,0.9192,FedTROS-PR
0.6018461538461538,0.9192,FedTROS-PR
0.6020769230769231,0.9194666666666667,FedTROS-PR
0.6021538461538462,0.9194666666666667,FedTROS-PR
0.6025384615384616,0.9195333333333333,FedTROS-PR
0.6025897435897436,0.9195333333333333,FedTROS-PR
0.6029230769230769,0.9195333333333333,FedTROS-PR
0.603051282051282,0.9195333333333333,FedTROS-PR
0.6032820512820513,0.9196666666666666,FedTROS-PR
0.6036923076923076,0.9197333333333333,FedTROS-PR
0.6038205128205129,0.9197333333333333,FedTROS-PR
0.6038717948717949,0.9197333333333333,FedTROS-PR
0.6039230769230769,0.9198666666666667,FedTROS-PR
0.6042307692307692,0.9199333333333334,FedTROS-PR
0.6044102564102564,0.9199333333333334,FedTROS-PR
0.6047435897435898,0.9200666666666667,FedTROS-PR
0.6047692307692307,0.9200666666666667,FedTROS-PR
0.6048974358974359,0.9201333333333334,FedTROS-PR
0.6056923076923076,0.9203333333333333,FedTROS-PR
0.606051282051282,0.9204,FedTROS-PR
0.6061025641025641,0.9204,FedTROS-PR
0.6061025641025641,0.9204666666666667,FedTROS-PR
0.6064358974358974,0.9204666666666667,FedTROS-PR
0.6066410256410256,0.9206,FedTROS-PR
0.6067692307692307,0.9207333333333333,FedTROS-PR
0.6068974358974359,0.9207333333333333,FedTROS-PR
0.6069230769230769,0.9207333333333333,FedTROS-PR
0.6071282051282051,0.9208,FedTROS-PR
0.6071794871794872,0.9208,FedTROS-PR
0.6073333333333333,0.9208,FedTROS-PR
0.6078717948717949,0.9208,FedTROS-PR
0.608051282051282,0.9208,FedTROS-PR
0.6086666666666667,0.9211333333333334,FedTROS-PR
0.6088461538461538,0.9211333333333334,FedTROS-PR
0.608897435897436,0.9211333333333334,FedTROS-PR
0.609,0.9211333333333334,FedTROS-PR
0.609025641025641,0.9211333333333334,FedTROS-PR
0.6093333333333333,0.9211333333333334,FedTROS-PR
0.6093589743589743,0.9211333333333334,FedTROS-PR
0.6099743589743589,0.9212,FedTROS-PR
0.6103076923076923,0.9213333333333333,FedTROS-PR
0.6107692307692307,0.9215333333333333,FedTROS-PR
0.6108461538461538,0.9216666666666666,FedTROS-PR
0.6116666666666667,0.9216666666666666,FedTROS-PR
0.6123846153846154,0.9216666666666666,FedTROS-PR
0.6124358974358974,0.9217333333333333,FedTROS-PR
0.6127948717948718,0.9217333333333333,FedTROS-PR
0.6131538461538462,0.922,FedTROS-PR
0.6132307692307692,0.922,FedTROS-PR
0.614051282051282,0.9220666666666667,FedTROS-PR
0.6142051282051282,0.9220666666666667,FedTROS-PR
0.6144615384615385,0.9220666666666667,FedTROS-PR
0.6152820512820513,0.9221333333333334,FedTROS-PR
0.6156410256410256,0.9224666666666667,FedTROS-PR
0.6157692307692307,0.9226,FedTROS-PR
0.615948717948718,0.9226,FedTROS-PR
0.616,0.9226,FedTROS-PR
0.6165128205128205,0.9226,FedTROS-PR
0.6167179487179487,0.9226,FedTROS-PR
0.6168717948717949,0.9226,FedTROS-PR
0.617,0.9226,FedTROS-PR
0.6176153846153846,0.9227333333333333,FedTROS-PR
0.6183589743589744,0.9228666666666666,FedTROS-PR
0.618948717948718,0.923,FedTROS-PR
0.6191282051282051,0.923,FedTROS-PR
0.6192051282051282,0.923,FedTROS-PR
0.6195384615384616,0.9230666666666667,FedTROS-PR
0.6204102564102564,0.9232666666666667,FedTROS-PR
0.6206153846153846,0.9235333333333333,FedTROS-PR
0.6209743589743589,0.9237333333333333,FedTROS-PR
0.6214615384615385,0.9238,FedTROS-PR
0.6219743589743589,0.9238666666666666,FedTROS-PR
0.622,0.9238666666666666,FedTROS-PR
0.6221025641025641,0.9238666666666666,FedTROS-PR
0.6224615384615385,0.9238666666666666,FedTROS-PR
0.6224871794871795,0.9238666666666666,FedTROS-PR
0.6231025641025641,0.924,FedTROS-PR
0.6232820512820513,0.924,FedTROS-PR
0.6233589743589744,0.9240666666666667,FedTROS-PR
0.6233846153846154,0.9240666666666667,FedTROS-PR
0.6241282051282051,0.9241333333333334,FedTROS-PR
0.6241794871794871,0.9242,FedTROS-PR
0.625,0.9244666666666667,FedTROS-PR
0.6250256410256411,0.9244666666666667,FedTROS-PR
0.6251794871794871,0.9244666666666667,FedTROS-PR
0.6257948717948718,0.9245333333333333,FedTROS-PR
0.626,0.9246,FedTROS-PR
0.6260256410256411,0.9246,FedTROS-PR
0.6264615384615385,0.9246666666666666,FedTROS-PR
0.6268205128205128,0.9246666666666666,FedTROS-PR
0.6269230769230769,0.9246666666666666,FedTROS-PR
0.6271025641025642,0.9246666666666666,FedTROS-PR
0.6274358974358974,0.9248,FedTROS-PR
0.6275384615384615,0.9248,FedTROS-PR
0.6278461538461538,0.9248,FedTROS-PR
0.6282307692307693,0.9248666666666666,FedTROS-PR
0.6282820512820513,0.9248666666666666,FedTROS-PR
0.6283589743589744,0.9248666666666666,FedTROS-PR
0.6283846153846154,0.9249333333333334,FedTROS-PR
0.6286153846153846,0.9249333333333334,FedTROS-PR
0.6286666666666667,0.9249333333333334,FedTROS-PR
0.6286923076923077,0.9249333333333334,FedTROS-PR
0.6291538461538462,0.9249333333333334,FedTROS-PR
0.6295897435897436,0.9251333333333334,FedTROS-PR
0.6297435897435898,0.9251333333333334,FedTROS-PR
0.629948717948718,0.9253333333333333,FedTROS-PR
0.6306923076923077,0.9257333333333333,FedTROS-PR
0.6307948717948718,0.9257333333333333,FedTROS-PR
0.6308205128205128,0.9257333333333333,FedTROS-PR
0.6309230769230769,0.9258666666666666,FedTROS-PR
0.6310769230769231,0.9258666666666666,FedTROS-PR
0.6312051282051282,0.9258666666666666,FedTROS-PR
0.6313589743589744,0.9259333333333334,FedTROS-PR
0.6313846153846154,0.9259333333333334,FedTROS-PR
0.6315384615384615,0.9259333333333334,FedTROS-PR
0.6316666666666667,0.9259333333333334,FedTROS-PR
0.6317179487179487,0.9259333333333334,FedTROS-PR
0.6319743589743589,0.9260666666666667,FedTROS-PR
0.632051282051282,0.9260666666666667,FedTROS-PR
0.6324102564102564,0.9261333333333334,FedTROS-PR
0.6328717948717949,0.9262,FedTROS-PR
0.6328974358974359,0.9262,FedTROS-PR
0.6338205128205128,0.9264666666666667,FedTROS-PR
0.6338717948717949,0.9265333333333333,FedTROS-PR
0.6338974358974359,0.9266,FedTROS-PR
0.6343333333333333,0.9266666666666666,FedTROS-PR
0.6343846153846154,0.9266666666666666,FedTROS-PR
0.6346923076923077,0.9268666666666666,FedTROS-PR
0.6348461538461538,0.9269333333333334,FedTROS-PR
0.635102564102564,0.9269333333333334,FedTROS-PR
0.6351538461538462,0.9269333333333334,FedTROS-PR
0.6353589743589744,0.927,FedTROS-PR
0.6355128205128205,0.9272,FedTROS-PR
0.6356410256410256,0.9273333333333333,FedTROS-PR
0.6361794871794871,0.9273333333333333,FedTROS-PR
0.6369230769230769,0.9276,FedTROS-PR
0.6371538461538462,0.9276,FedTROS-PR
0.6372051282051282,0.9278,FedTROS-PR
0.6373076923076924,0.9278,FedTROS-PR
0.6373333333333333,0.9278666666666666,FedTROS-PR
0.6375128205128205,0.9279333333333334,FedTROS-PR
0.6377948717948718,0.9280666666666667,FedTROS-PR
0.6378461538461538,0.9280666666666667,FedTROS-PR
0.6382051282051282,0.9282,FedTROS-PR
0.6388974358974359,0.9282666666666667,FedTROS-PR
0.6390256410256411,0.9282666666666667,FedTROS-PR
0.6402307692307693,0.9288,FedTROS-PR
0.6402564102564102,0.9288,FedTROS-PR
0.6404615384615384,0.9289333333333334,FedTROS-PR
0.6406153846153846,0.929,FedTROS-PR
0.6408974358974359,0.9292,FedTROS-PR
0.6410256410256411,0.9292666666666667,FedTROS-PR
0.6413333333333333,0.9294666666666667,FedTROS-PR
0.6415897435897436,0.9295333333333333,FedTROS-PR
0.642102564102564,0.9297333333333333,FedTROS-PR
0.6423333333333333,0.9297333333333333,FedTROS-PR
0.6423846153846153,0.9297333333333333,FedTROS-PR
0.6429230769230769,0.9298,FedTROS-PR
0.6432051282051282,0.9299333333333333,FedTROS-PR
0.6434102564102564,0.9299333333333333,FedTROS-PR
0.6436923076923077,0.9299333333333333,FedTROS-PR
0.6437692307692308,0.9299333333333333,FedTROS-PR
0.644025641025641,0.93,FedTROS-PR
0.6442564102564102,0.93,FedTROS-PR
0.6446153846153846,0.93,FedTROS-PR
0.6449230769230769,0.93,FedTROS-PR
0.6454102564102564,0.9300666666666667,FedTROS-PR
0.6455897435897436,0.9301333333333334,FedTROS-PR
0.6459230769230769,0.9302,FedTROS-PR
0.646051282051282,0.9302,FedTROS-PR
0.6462051282051282,0.9302666666666667,FedTROS-PR
